station_id,avg_rental,rental_std,weekday_avg,weekend_avg,peak_ratio,night_ratio,weekday_weekend_gap
3624,7.738700564971752,5.2982689928311215,7.607072691552063,8.075376884422111,0.38382916590618726,0.12356269392224858,-0.46830419287004776
3627,26.327823691460054,18.40097366094906,23.55019305019305,33.24519230769231,0.3536151511980747,0.15784241916919536,-9.694999257499255
3628,24.517808219178082,12.126576856052514,27.16890595009597,17.90909090909091,0.3612135434126718,0.1190077103586993,9.259815041005059
3629,6.217391304347826,4.329228857739206,6.601190476190476,5.17741935483871,0.31375291375291375,0.1951048951048951,1.4237711213517663
3630,11.301783264746227,6.377717873748971,12.397312859884837,8.557692307692308,0.4763927661123923,0.12574341546304163,3.839620552192528
3634,7.681753889674682,4.242205754956877,8.433925049309664,5.775,0.35076413183575766,0.1508009574663966,2.658925049309664
3636,15.400548696844993,8.112451406966107,17.048076923076923,11.301435406698564,0.3755232920637748,0.17511356551171284,5.746641516378359
3637,7.381084840055633,3.920445435763352,7.583657587548638,6.873170731707317,0.34595816845675526,0.11513095911060862,0.7104868558413209
3638,10.18413597733711,6.730902832484597,10.06090373280943,10.50253807106599,0.3600834492350487,0.14492350486787203,-0.4416343382565593
3640,19.36878453038674,11.92951490078996,21.732692307692307,13.343137254901961,0.36304642373243956,0.10710974827069814,8.389555052790346
3641,25.22222222222222,12.964130565474937,27.835249042145595,18.632850241545892,0.44667428074182847,0.11551639745472345,9.202398800599703
3642,24.127397260273973,13.325983162065674,24.591170825335894,22.971291866028707,0.40419008686765456,0.11372281837279283,1.6198789593071865
3643,16.224827586206896,9.322220906472465,17.40077071290944,13.262135922330097,0.40695400833120804,0.10184476749128624,4.138634790579344
3644,17.88888888888889,9.214328307253123,17.856046065259118,17.971153846153847,0.3140863430718503,0.15942028985507245,-0.1151077808947285
3646,12.631724137931034,8.211186139915934,13.758157389635317,9.754901960784315,0.3731164009609085,0.15014195239135184,4.003255428851002
3647,9.585298196948683,5.763270213757842,11.277992277992277,5.266009852216749,0.49920416726957023,0.07321661119953697,6.011982425775528
3648,4.322720694645441,2.739679787989106,4.195959595959596,4.642857142857143,0.3461667224640107,0.1342484097756947,-0.44689754689754757
3649,9.50909090909091,5.607204612831183,10.992248062015504,5.663316582914573,0.5130166200911899,0.06456831887042212,5.328931479100931
3651,30.574175824175825,16.65434643466209,29.509615384615383,33.23557692307692,0.3650822176296163,0.1467337586485758,-3.7259615384615365
4901,12.310786106032907,7.108933445242742,14.165829145728644,7.355704697986577,0.43584793584793585,0.06444906444906445,6.810124447742067
4902,21.08219178082192,11.692509208700356,24.563218390804597,12.346153846153847,0.35698505523066926,0.11825860948667966,12.21706454465075
4903,6.199421965317919,3.855659056058326,6.800804828973843,4.666666666666667,0.3428904428904429,0.11748251748251748,2.134138162307176
4905,16.213483146067414,10.396333779963637,19.023346303501945,8.919191919191919,0.2558038808038808,0.05414067914067914,10.104154384310027
4906,33.4013698630137,16.720710674891755,38.298850574712645,21.110576923076923,0.30861665914776687,0.08518229914284542,17.188273651635722
4907,10.615921787709498,6.106442601631584,11.36046511627907,8.695,0.37574003420602553,0.11366925404552032,2.6654651162790692
4908,7.947517730496454,4.782047713612608,8.584313725490196,6.282051282051282,0.3321434945564876,0.14420845975370336,2.302262443438914
4909,6.447521865889213,4.425145597369124,6.896761133603239,5.291666666666667,0.3361971512548044,0.12050644359032331,1.6050944669365723
4913,9.853146853146853,5.970466579412612,11.16569200779727,6.51980198019802,0.3376863023420866,0.1496096522356281,4.6458900275992505
4914,22.912087912087912,11.895716845402314,25.69289827255278,15.91304347826087,0.31666666666666665,0.07949640287769784,9.779854794291913
4915,6.528169014084507,4.072151910767818,7.36116504854369,4.328205128205128,0.3585760517799353,0.14541531823085221,3.0329599203385618
4916,5.3428571428571425,3.419872067339761,5.568464730290456,4.748633879781421,0.3822122150295525,0.1677455671263721,0.8198308505090353
4917,19.4181568088033,10.698786028951297,21.09021113243762,15.189320388349515,0.476092654246653,0.08542891549196005,5.900890744088105
4918,17.657931034482758,8.869462080189656,19.05426356589147,14.210526315789474,0.40696766130292145,0.15224183721293547,4.843737250101997
4919,6.230878186968838,3.628368692613486,6.104743083003952,6.55,0.36849283928165494,0.11434416912934758,-0.44525691699604764
4923,22.169705469845724,10.163858754069766,22.99803536345776,20.102941176470587,0.3792623521224774,0.11842854431580944,2.8950941869871727
4924,8.036549707602338,5.23728135991504,8.81910569105691,6.03125,0.3316354375113698,0.14462434054939058,2.78785569105691
4925,6.338491295938105,3.8427834366649223,6.679245283018868,5.472602739726027,0.3066829417149832,0.19957277998169057,1.2066425432928405
4926,19.830827067669173,11.537605299100624,21.460526315789473,15.756578947368421,0.4276777251184834,0.0842654028436019,5.703947368421051
4928,9.944444444444445,5.861384887564594,10.52,8.476190476190476,0.41822384896937004,0.1558466576767482,2.0438095238095233
4929,8.085436893203884,4.478274572346904,8.839673913043478,6.197278911564626,0.3371757925072046,0.22142170989433238,2.642395001478852
4930,7.472602739726027,5.047864997831374,7.6424050632911396,7.032786885245901,0.4277421326000611,0.06904980140543844,0.6096181780452383
